studyYear,replicate,plotNumber,rowNumber,colNumber,Chalky seeds|LSU_01:0000107,Days to heading|LSU_01:0000130,Grain length average|LSU_01:0000102,Grain length-width ratio average|LSU_01:0000105,Grain whiteness average|LSU_01:0000106,Grain width average|LSU_01:0000103,Harvest moisture|LSU_01:0000136,Harvest weight|LSU_01:0000137,Lodging|LSU_01:0000135,Plant height|LSU_01:0000132,Plot stand near flood|LSU_01:0000133,Ratoon moisture|LSU_01:0000139,Ratoon weight|LSU_01:0000140,Ratoon yield|LSU_01:0000141,Seedling vigor|LSU_01:0000131,Total milling percentage|LSU_01:0000101,Whole milling percentage|LSU_01:0000100,Yield
2024,2,29,5,1,22,96,6.81,3.21,39.9,2.12,19.4,15.26,0,100,5,16,5.73,3646.787811,3,70.64,65.35,9318.803564
2024,2,40,6,3,22.4,97,6.84,3.18,41,2.15,21.5,14.28,0,97,5,17.6,4.57,2853.119738,5,69.9,61.72,8493.143185
2024,2,47,7,5,21.3,92,6.88,3.02,38.2,2.28,19.8,13.64,0,92,7,17.1,6.21,3900.52187,1,71.26,64.83,8288.182785
2024,2,46,7,4,16.5,98,6.79,3.14,41.2,2.16,21.5,15.12,0,100,9,18.1,6.08,3772.802469,3,71.99,65.77,8992.739843
2024,2,34,5,6,12.6,100,6.77,3.16,41.9,2.14,20.1,13.8,0,107,7,17.3,5.53,3465.031822,3,68.67,63.03,8354.038019
2024,2,39,6,4,19.4,100,6.22,2.78,48.3,2.24,21.8,15.86,0,104,7,24.4,4.11,2354.182917,5,65.97,56.32,9396.811559
2024,2,50,8,7,10.1,97,6.86,3.4,30.3,2.02,17.8,14.19,0,89,7,16.7,5.51,3477.548429,3,71.77,67.33,8837.405741
2024,2,31,5,3,24.9,99,5.82,2.33,41.9,2.5,21.6,15.46,0,97,7,17.6,4.06,2534.719067,3,66.94,59.69,9183.244216
2024,2,52,8,5,32.5,98,6.75,3.26,41.4,2.07,18.9,16.5,0,97,7,17.8,6.36,3961.006178,3,69.16,60.17,10138.53909
2024,2,38,6,5,29.8,97,5.69,2.21,41,2.58,21.7,16.9,0,90,7,19.7,4.14,2518.792973,5,68.09,59.08,10025.80027
2024,2,56,8,1,15.8,95,5.98,2.31,41,2.59,21.2,16.36,0,97,7,19,5.09,3123.772431,3,68.95,58.56,9767.425301
2024,2,32,5,4,10.8,95,5.72,2.32,41,2.47,19.6,16.1,0,85,7,20.7,4.64,2787.839418,3,69.99,62.69,9807.368789
2024,1,9,2,4,8.7,92,5.55,2.06,39.9,2.7,15.8,15.77,0,114,7,15.4,4.56,2922.885429,1,68.43,63.42,10060.37957
2024,1,16,3,4,19.2,92,6.14,2.6,43,2.36,15.7,17.16,0,107,7,12.3,4.4,2923.673399,3,68.77,63,10960.1233
2024,1,13,3,1,8.1,93,5.84,2.21,41.4,2.64,15.4,15.2,0,117,7,11.7,3.35,2241.207655,3,69.69,65.02,9742.816718
2024,1,23,4,2,17,84,6.72,3.1,41,2.17,14.8,15.01,0,101,7,13.5,4.13,2706.716346,3,68.69,60.49,9689.265775
2024,1,22,4,3,22.1,88,6.73,3.27,41,2.06,15.7,17.95,0,103,7,13.7,4.31,2818.15355,3,68.73,61.74,11464.69774
2024,1,20,4,5,22.1,90,6.78,3.32,39.9,2.04,14.9,16.6,0,107,7,13.7,3.78,2471.605666,3,69.57,61.49,10703.06665
2024,1,27,5,3,23.9,89,6.64,3.06,42.3,2.17,14.8,16.22,0,99,7,14.9,5.76,3713.886525,3,69.72,61.71,10470.34583
2024,1,21,4,4,24.7,91,6.73,3.14,45.6,2.14,14.3,16.96,0,116,7,13.3,5.5,3612.920236,3,69.14,61.24,11012.28016
2024,1,4,1,4,23,93,6.7,3.18,43.9,2.11,13.8,14.49,10,97,7,18.5,4.17,2574.958596,3,68.45,56.74,9463.378988
2024,1,15,3,3,16.9,85,6.77,3.12,41,2.17,15.2,15.42,0,98,7,13.9,5.06,3300.883941,3,68.21,60.98,9907.197202
2024,1,10,2,3,17.5,88,6.67,3.03,43.2,2.2,14.4,14.53,0,101,7,15,5.1,3284.472941,3,67.18,59.78,9423.450653
2024,1,7,2,6,14.3,86,6.81,3.04,45.1,2.24,14,14.75,40,98,7,14.9,5.65,3642.961609,3,68.5,56.78,9610.833494
2024,1,24,4,1,15.2,88,6.48,2.92,43,2.22,16.6,15.12,0,117,7,14.5,4.53,2934.545876,3,68.22,61.48,9554.070101
2024,1,26,5,2,18.5,94,6.79,3.13,42.3,2.17,14.4,12.82,20,104,7,15.5,6.8,4353.536683,3,67.39,59.52,8314.427899
2024,1,19,4,6,15.8,88,6.41,2.68,40.8,2.39,16.5,16.68,0,111,7,14,3.95,2573.784217,3,68.23,59.75,10552.44515
2024,1,14,3,2,17.5,86,6.84,3.17,38.6,2.16,16,14.88,0,101,7,13.5,4.62,3027.852184,3,69.54,63.6,9470.061491
2024,1,25,5,1,17.2,88,6.76,3.19,41.2,2.12,14.9,14.89,0,102,7,13.7,4.83,3158.162795,3,68.96,60.81,9600.521831
2024,1,5,1,5,20.5,87,6.85,3.17,42.5,2.16,15.1,14.12,0,99,7,15.1,3.66,2354.319296,3,68.4,60.58,9082.65815
2024,1,6,1,6,20.9,85,6.8,3.11,41,2.19,15,13.96,0,95,7,13.5,4.04,2647.732213,3,68.81,61.59,8990.315352
2024,1,12,2,1,15.9,90,6.36,2.77,43.7,2.3,13.9,14.42,0,100,7,13.6,4.73,3096.360152,3,68.81,58.35,9406.736819
2024,1,28,5,4,12.4,94,6.66,3.1,43.9,2.15,15.7,13.86,0,98,7,13.7,4.32,2824.692189,3,67.67,61.19,8852.407279
2024,1,3,1,3,20.7,90,6.29,2.83,46.6,2.22,15.6,12.94,50,98,7,21.5,4.76,2831.086873,3,66.25,58.15,8274.605636
2024,1,11,2,2,11.8,86,6.82,3.31,35.5,2.06,14.2,14.17,0,94,7,13.5,3.47,2274.166034,3,69.36,63.03,9211.444076
2024,1,2,1,2,24.1,93,6.03,2.53,38.8,2.38,20.2,17.88,0,83,7,14.9,4.67,3011.085082,3,67.46,63.12,10810.38068
2024,1,18,3,6,24.6,89,6.71,3.18,41.9,2.11,15,15.78,0,101,7,17.1,5.55,3485.973652,3,66.58,55.05,10162.40518
2024,1,1,1,1,23.5,89,5.68,2.18,39.2,2.61,18.2,18.22,0,93,7,14.6,4.29,2775.822869,3,68.95,65.13,11292.0361
2024,1,8,2,5,15.1,88,5.98,2.34,41.4,2.56,15.7,17.46,0,103,7,13.7,5.56,3635.483466,3,67.86,63.5,11151.73384
2024,1,17,3,5,8.8,90,5.74,2.33,39.4,2.46,15.3,17.27,0,90,7,12.9,4.67,3081.850889,3,69.33,64.69,11082.7192
2024,2,37,7,1,10.9,93,5.68,2.13,39.4,2.67,15.6,16.05,0,118,7,14.3,4.32,2805.053542,3,68.24,62.22,10263.32461
2024,2,46,8,3,12.9,93,6.29,2.65,40.1,2.37,15.3,16.67,0,106,7,12.8,3.58,2365.24481,1,68.78,63.44,10697.67973
2024,2,55,10,6,5.7,93,5.71,2.18,43.9,2.62,15.8,15.56,0,106,7,12.4,2.87,1904.857927,1,67.99,63.31,9926.411292
2024,2,44,8,5,16.6,85,6.78,3.1,40.1,2.19,14.8,14.09,10,106,7,13.7,3.59,2347.371519,3,69.65,63.62,9095.386727
2024,2,49,9,1,24.6,90,6.72,3.22,41,2.09,14.9,16.7,0,111,7,14.8,4.22,2724.135039,3,68.22,56.77,10767.54295
2024,2,52,9,4,17.7,90,6.79,3.17,40.5,2.14,15.4,16,0,106,7,13.6,4.33,2834.511513,3,68.38,60.84,10255.59655
2024,2,29,5,5,33.6,88,6.52,3.02,41.4,2.16,14.4,15.05,10,101,7,15.8,4.44,2832.511281,3,69.85,62.7,9760.697339
2024,2,32,6,5,31,90,6.65,3.11,44.6,2.14,13.8,16.52,0,108,7,12.6,5.37,3556.004525,3,70.22,61.58,10789.16638
2024,2,42,7,6,19.4,90,6.81,3.26,43.7,2.09,13.5,16,20,102,7,16.1,6.09,3871.291197,3,68.92,58,10485.92318
2024,2,43,8,6,18.5,86,6.73,3.1,39.4,2.17,16.3,14.81,20,108,7,14.7,5.26,3399.471166,3,69.39,63.04,9391.848929
2024,2,47,8,2,13.5,87,6.78,3.1,41.9,2.19,16.4,15.77,0,108,7,14.5,5.5,3562.914419,3,68.13,62.56,9988.690403
2024,2,51,9,3,14.9,87,6.38,2.7,42.5,2.36,14.2,14.88,0,104,7,14.2,5.28,3432.399238,3,68.54,59.59,9672.99138
2024,2,45,8,4,20.3,88,6.82,3.23,39.9,2.11,16.7,15.7,0,113,7,16.3,5.31,3367.414407,3,68.99,62.22,9908.667049
2024,2,50,9,2,16.1,95,6.66,3.03,40.8,2.2,14.6,15.28,0,110,7,14.8,6.43,4150.755521,3,68.34,61.5,9886.710254
2024,2,38,7,2,26.3,89,6.77,3.27,42.1,2.07,15.4,16.81,0,116,7,14.2,4.86,3159.367481,3,68.21,58.71,10774.78612
2024,2,39,7,3,17.4,85,6.23,2.72,41.9,2.29,15.4,14.46,0,103,7,14,4.96,3231.891068,3,68.54,56.78,9268.495378
2024,2,53,9,5,22.7,88,6.73,3.22,42.3,2.09,15,15.33,0,105,7,14.9,4.02,2591.983304,3,68.18,60.89,9872.602747
2024,2,35,6,2,21,87,6.85,3.22,41.2,2.13,16.4,15.75,0,106,7,14.7,5.84,3774.317796,3,68.47,61.86,9976.022438
2024,2,36,6,1,19.2,84,6.8,3.15,38.6,2.16,15.8,14.86,0,97,7,12.8,4.67,3085.389179,3,69.78,63.17,9479.850373
2024,2,33,6,4,13.9,92,6.62,3.02,42.8,2.19,14.5,14.8,0,103,7,15,4.96,3194.310939,3,68.12,60.91,9587.346239
2024,2,41,7,5,19.1,94,6.71,3.15,44.4,2.13,14.9,13.49,0,109,7,13.9,4.26,2779.005057,3,68.17,62.05,8697.85356
2024,2,40,7,4,20.3,90,6.61,3.03,42.1,2.18,16.2,15.39,0,111,7,19.4,7.74,4726.640687,3,68.57,59.87,9771.319639
2024,2,56,10,5,10.5,88,6.86,3.36,33.8,2.04,13.9,14.06,0,98,7,12.2,2.76,1836.031739,3,69.49,63.1,9171.894568
2024,2,31,6,6,24,94,6,2.45,41.9,2.45,19.5,18.14,0,101,7,16.5,6.63,4194.465151,3,68.14,61.83,11063.78544
2024,2,48,8,1,16.9,89,6.35,2.63,40.5,2.41,14.8,14.58,0,100,7,15.4,5.97,3826.672371,3,67.46,50.16,9411.691872
2024,2,54,9,6,15.7,90,5.66,2.16,40.1,2.62,19,16.53,0,91,7,13.7,5.51,3602.790269,3,68.24,65.2,10144.44879
2024,2,30,5,6,20.9,88,5.8,2.25,39,2.58,17.8,17.2,0,97,7,14.6,6.68,4322.260318,3,68.65,64.9,10712.00696
2024,2,34,6,3,21.1,90,6.05,2.62,41.6,2.31,15.4,18.44,0,101,7,13.7,5.76,3766.256253,1,69.55,63.81,11819.57502
2024,1,19,4,2,24.5,98,7.15,3.37,41,2.12,18,14.5,0,87,5,12.6,4.93,3264.637301,5,70.81,63.66,9008.499034
2024,1,16,4,5,22.4,96,7.04,3.21,40.3,2.19,17.6,13.94,0,97,5,13.4,4.96,3254.439145,3,71.81,65.61,8702.831343
2024,1,5,1,5,22.6,96,6.84,3.21,42.5,2.13,15.9,14.9,0,97,7,11.4,3.83,2571.041474,3,68.24,59.77,9494.079104
2024,1,22,5,2,18.6,106,6.99,3.27,37.5,2.14,22.9,13.97,0,91,7,13.2,4.67,3071.236018,3,69.87,64.86,8160.586374
2024,1,20,4,1,25.2,97,6.99,3.25,39.2,2.15,19.2,14.34,0,105,7,14.3,4.68,3038.808003,5,71.36,64.88,8778.717908
2024,1,18,4,3,19.8,98,7.3,3.38,39.2,2.16,18.8,14.03,0,102,7,13,4.24,2794.870539,3,69.95,62.73,8631.460392
2024,1,8,2,3,21.6,100,7.24,3.42,47.6,2.12,18.8,14.12,0,93,5,17.6,4.03,2515.989616,5,68.02,51.28,8686.829703
2024,1,23,5,3,26.7,97,7.22,3.47,35.7,2.08,17.2,15.37,0,97,7,12.6,4.97,3291.12523,3,71.84,66.69,9642.170039
2024,1,3,1,3,15.4,107,6.97,3.38,41.6,2.06,24.3,14.17,0,92,5,16.3,3.82,2422.509046,5,69.11,62.14,8127.113247
2024,1,15,3,5,27.2,96,6.97,3.06,43.2,2.28,16.8,15.66,0,93,5,17,4.81,3024.821528,3,71.38,63.66,9871.557185
2024,1,2,1,2,19.6,102,6.89,3.15,39.4,2.19,18.1,15.78,0,96,7,16,4.89,3112.180174,3,70.29,65.27,9791.776281
2024,1,1,1,1,31.6,94,6.84,3.21,41.4,2.13,14.8,17.14,0,99,7,12.7,4.72,3121.999498,3,70.21,62.76,11064.22488
2024,1,12,3,2,23.8,98,6.81,3.05,34.5,2.23,18.6,14.89,0,93,7,16,5.21,3315.840226,3,71.25,66.82,9183.107839
2024,1,17,4,4,22.9,94,7.28,3.52,41.6,2.07,17.4,15.49,0,101,7,15.3,4.85,3112.445356,3,68.96,58.96,9693.978379
2024,1,25,5,5,45.5,99,6.88,3.26,35.1,2.11,21,15.39,0,106,7,19.7,6.13,3729.517131,3,70.06,63.01,9211.625913
2024,1,4,1,4,29.1,98,6.88,3.34,38.4,2.06,20.5,16.68,0,96,7,18.9,4.74,2912.566047,3,67.42,59.18,10046.9388
2024,1,9,2,2,34,99,6.19,2.48,35.3,2.5,22.2,17.61,0,96,7,16.3,4.04,2562.025274,5,67.91,61.22,10380.29114
2024,1,13,3,3,29.5,101,6.49,2.77,41.2,2.34,23.2,15.69,0,92,7,20.7,3.58,2150.96231,3,66.72,59.76,9129.662967
2024,1,6,2,5,15.4,105,6.44,2.89,39.2,2.23,21.5,15.07,0,97,7,17.3,3.68,2305.843961,5,69.25,64.5,8963.001947
2024,1,11,3,1,26.8,99,6.41,2.76,39.2,2.32,20.5,13.88,0,97,7,17.7,3.86,2406.931477,5,69.11,62.61,8360.402308
2024,1,7,2,4,31.9,101,6.55,2.91,44.9,2.25,19.7,14.23,0,93,7,18.7,3.66,2254.489503,5,67.63,59.56,8657.470633
2024,1,24,5,4,15.9,107,6.56,2.8,37.1,2.34,23.2,14.78,0,95,7,16,3.79,2412.098744,5,68.99,64.46,8600.154153
2024,1,14,3,4,23.4,98,7.15,3.33,41,2.15,17.4,16.5,0,95,7,14.2,4.84,3146.365968,1,71.24,62.72,10326.05831
2024,1,21,5,1,25.4,105,7.17,3.3,36.3,2.17,25.2,15.45,0,97,7,17.7,5.28,3292.382952,3,69.58,64.37,8755.897388
2024,1,10,2,1,26.9,99,7.05,3.49,43.2,2.02,16.8,14.56,0,95,7,14.3,4.83,3136.205696,3,70.3,61.77,9178.152785
2024,2,35,7,5,25.1,96,7.04,3.31,41.6,2.13,16.8,14.29,0,101,7,12.5,5.46,3619.739211,3,70.39,61.89,9007.953524
2024,2,36,8,5,22.2,97,7.05,3.23,38.6,2.18,16.6,15.04,0,99,7,12.4,5.33,3537.593292,1,72.33,66.15,9503.519465
2024,2,34,7,4,20.9,96,6.89,3.16,39.4,2.18,16.5,14.77,0,101,7,12.4,4.87,3232.285053,3,71.41,64.2,9344.101612
2024,2,49,10,2,15.6,107,7,3.26,36.5,2.15,24.7,14.56,0,91,5,15.5,6.07,3886.171716,5,70.88,66.99,8306.669528
2024,2,44,9,4,23.4,97,6.96,3.25,39.4,2.14,19.5,15.84,0,107,5,13.4,5.83,3825.278269,1,70.94,63.23,9660.99015
2024,2,32,7,2,20.4,97,7.27,3.35,39.2,2.17,20.2,14.75,0,99,7,12.1,4.68,3116.817077,3,70.13,62.36,8917.959452
2024,2,29,6,2,26.6,100,7.28,3.4,45.6,2.14,19.1,14.78,0,101,7,16.9,5.15,3242.536245,3,67.98,53.18,9059.276966
2024,2,27,6,4,21.2,97,7.16,3.46,37.5,2.07,15.5,14.03,0,101,7,11.6,4.73,3168.035156,3,71.3,65.1,8982.246343
2024,2,30,6,1,14.9,106,7.17,3.41,38.6,2.1,24.7,12.75,0,96,7,15.3,3.67,2355.19061,3,68.28,60.65,7274.040967
2024,2,46,10,5,25.3,96,6.99,3.11,41.9,2.25,19.4,15.7,0,100,5,16.5,6.09,3852.834505,3,71.85,63.92,9587.497769
2024,2,28,6,3,21.8,100,6.9,3.15,38.4,2.19,18.4,14.54,0,99,7,16.4,6.18,3914.455309,3,70.73,65.55,8989.284944
2024,2,33,7,3,33.4,94,6.93,3.25,39.7,2.13,15.9,15.7,0,108,7,14,5.19,3381.756984,3,71.52,64.33,10003.82832
2024,2,43,9,3,28.4,96,6.78,3.01,35.3,2.25,18.3,15.31,0,95,7,16.7,5.53,3490.17111,1,70.48,64.55,9476.933407
2024,2,41,9,1,28.5,95,7.31,3.57,42.1,2.05,16.2,16.51,0,107,7,16.8,5.01,3158.185525,1,68.58,58.41,10482.42282
2024,2,31,7,1,43.8,99,6.97,3.32,34.7,2.1,21.6,16.09,0,99,7,20.1,6.06,3668.563071,3,69.44,63.46,9557.464388
2024,2,26,6,5,37.4,98,6.99,3.39,37.8,2.06,20.9,16.14,0,103,7,20.5,6.26,3770.665856,3,67.41,59.14,9672.764084
2024,2,38,8,3,28.2,99,6.14,2.37,33.6,2.59,21.6,17.97,0,105,7,17.5,4.98,3112.862071,3,68.07,60.89,10674.1849
2024,2,37,8,4,25.5,103,6.6,2.83,40.1,2.33,22.9,16.67,0,86,7,20.2,4.5,2720.771011,3,68.62,62.82,9737.793476
2024,2,48,10,3,14.4,104,6.45,2.88,38.6,2.24,23.8,14.26,0,92,7,18.9,4.46,2740.515732,5,69.17,64.41,8232.752862
2024,2,40,8,1,26.1,99,6.43,2.77,38.2,2.32,22.7,16.39,0,96,7,19.6,4.28,2607.212348,5,68.7,62.15,9599.067137
2024,2,42,9,2,33,101,6.55,2.9,42.8,2.26,22.8,14.03,0,96,7,18.6,4.07,2510.125298,3,67.55,59.91,8206.265298
2024,2,39,8,2,19.7,105,6.52,2.79,36.5,2.34,23.8,16.47,0,98,5,16.6,2.63,1661.875119,5,67.75,62.67,9508.656356
2024,2,50,10,1,25.8,98,7.16,3.3,39.7,2.17,18.7,15.2,0,102,5,14.6,5.36,3468.160974,3,70.56,62.83,9362.777768
2024,2,45,9,5,22.6,103,7.22,3.3,38,2.19,26,15.97,0,108,7,16.4,7.04,4459.185335,3,68.86,62.39,8953.796458
2024,2,47,10,4,31.9,98,7.01,3.44,42.1,2.04,17.1,15.4,0,97,7,14.4,5.03,3262.258236,3,71.01,62.52,9672.658013
2024,1,22,4,7,15.5,75,6.97,3.21,41.2,2.17,15.9,11.58,10,97,5,12.3,4.56,3029.988796,5,71.16,63.51,7378.619867
2024,1,7,1,7,19.1,75,6.95,3.26,42.1,2.13,15.3,10.86,0,95,5,12.9,3.38,2230.547324,3,70.51,60.95,6969.214271
2024,1,24,4,5,13.9,73,6.94,3.24,40.1,2.14,15.9,14.35,0,95,7,14.6,4.52,2924.643209,3,72.22,65.43,9143.62652
2024,1,14,2,1,15.3,83,6.96,3.14,33.9,2.22,18.1,14.01,0,103,7,16.6,4.84,3058.355732,3,72.99,68.99,8693.45917
2024,1,19,3,5,17,74,7,3.26,37.8,2.15,16.2,14.87,10,105,5,14.5,4.98,3226.057056,1,73.6,66.87,9441.16459
2024,1,2,1,2,17.5,78,7.24,3.37,37.8,2.15,17.1,14.9,0,100,5,17.3,4.8,3007.622558,1,71.06,64.24,9358.610674
2024,1,20,3,6,21.4,79,7.17,3.32,43.2,2.16,16,16.76,0,103,5,15.8,3.56,2271.112649,1,71.31,59.52,10666.54775
2024,1,6,1,6,23.8,70,7.07,3.43,39.9,2.06,16,13.69,0,92,5,13.7,4.08,2667.764846,1,72.2,63.88,8712.711143
2024,1,18,3,4,14.3,83,7.19,3.36,34.7,2.14,20.8,13.47,0,100,5,19.8,2.83,1719.639413,3,72.18,66.87,8082.828405
2024,1,8,2,7,17.5,75,6.95,3.1,45.4,2.24,14.2,12.41,0,93,9,13.4,3.58,2348.970189,5,72.06,63.63,8067.326816
2024,1,25,4,4,17.9,80,6.82,2.98,35.9,2.29,18.9,14.2,0,102,5,15.1,5.7,3666.562839,3,72.24,68.39,8725.28819
2024,1,17,3,3,28.9,71,6.85,3.25,39.9,2.11,15.8,14.94,0,114,5,14.1,3.83,2492.691452,1,72.23,65.19,9530.885907
2024,1,23,4,6,18.4,74,6.74,3.08,36.9,2.19,16.4,14.56,0,100,5,13.2,5.48,3603.934342,3,71.73,66.79,9222.27852
2024,1,12,2,3,15.9,74,7.11,3.47,39.7,2.05,17,14.26,0,111,7,14.5,4.77,3090.018505,9,69.97,60.18,8967.434219
2024,1,4,1,4,36.1,78,6.8,3.18,36.9,2.14,17.8,16.91,0,104,7,21.7,5.58,3310.339586,3,70.96,63.3,10531.39754
2024,1,13,2,2,24.5,77,6.89,3.28,33.9,2.1,17.7,16.57,0,102,7,20,6.5,3939.852202,3,70.73,62.63,10332.20288
2024,1,21,3,7,22.9,81,6.18,2.4,33.2,2.58,21,16.08,0,101,7,15.1,4.9,3151.957528,3,71.32,64.08,9624.622786
2024,1,15,3,1,21.1,81,6.48,2.85,38.8,2.27,19.6,15.58,0,97,7,22,2.51,1483.354354,3,70.04,63.87,9490.609051
2024,1,3,1,3,14.4,80,6.42,2.89,38,2.22,17.5,14.5,0,98,9,16.6,3.57,2255.853298,1,71.76,66.53,9063.428906
2024,1,1,1,1,24.2,75,6.37,2.73,38.6,2.33,16.2,14.33,0,101,7,16.3,2.96,1877.127428,3,71.22,64.04,9098.311269
2024,1,5,1,5,26.8,77,6.53,2.9,41.6,2.25,16.9,14.41,0,93,9,18.4,2.58,1595.094624,1,70.18,62.81,9072.679854
2024,1,16,3,2,19.2,81,6.5,2.8,37.8,2.32,19.3,15.01,0,100,9,16.8,4.31,2716.922078,1,70.14,64.34,9177.50878
2024,1,11,2,4,17.4,77,7.08,3.23,39.2,2.19,17,14.04,0,105,7,18.1,4.44,2755.138645,1,71.91,63.39,8829.086707
2024,1,9,2,6,19.6,81,7.13,3.23,38,2.21,18.3,15.54,0,99,7,16.8,5.47,3448.158647,3,71.89,65.22,9619.304059
2024,1,10,2,5,22.3,77,6.92,3.38,41.9,2.05,15.7,13.87,0,100,7,14.3,3.62,2350.530977,3,71.58,64.2,8858.794297
2024,2,34,5,6,17.3,76,7.11,3.34,39,2.13,16.8,15.91,0,98,5,13.4,5.61,3680.928146,3,72.2,65.92,10029.14909
2024,2,47,7,5,16.2,76,6.99,3.24,40.3,2.16,16.8,14.72,0,101,5,13.7,5.26,3439.324286,3,72.29,65.14,9279.011607
2024,2,50,8,7,20,75,6.91,3.24,40.3,2.13,16.2,12.1,0,99,3,12.5,5.58,3699.293918,5,72.63,66.77,7682.454038
2024,2,40,6,3,13.9,82,7.02,3.22,32.6,2.18,18.8,14.45,0,96,5,15,5.67,3651.561094,5,73.87,70.05,8889.85051
2024,2,44,7,2,18.2,75,7.05,3.26,36.9,2.16,17.3,15.14,0,105,5,16.4,5.57,3528.077034,1,73.57,66.95,9486.411651
2024,2,49,7,7,15.8,78,7.22,3.31,39,2.18,17.7,14.31,0,110,5,14.7,5.71,3690.300448,3,72.1,65.83,8922.982694
2024,2,31,5,3,19.8,78,7.22,3.39,43.2,2.13,15.8,15.55,0,105,5,16.4,3.42,2166.251967,1,70.89,59.5,9920.031851
2024,2,26,4,3,20.2,72,7.18,3.45,35.5,2.08,15.8,14.88,10,96,7,15.2,4.91,3154.669965,3,73.05,66.72,9492.609256
2024,2,35,5,7,8,84,7.23,3.43,38,2.11,18.4,11.81,0,91,5,14.9,4.43,2856.33981,3,71.44,65.81,7301.475597
2024,2,42,6,1,22.2,75,6.98,3.05,38.8,2.29,15.6,13.58,60,101,5,16.5,2.58,1632.235307,3,73.42,67.19,8683.859701
2024,2,33,5,5,17.4,78,6.91,3.1,36.9,2.23,16.7,14.57,0,99,3,17.1,6.86,4308.789054,3,73,68.55,9195.495472
2024,2,46,7,4,29.5,71,7.01,3.32,37.3,2.11,16.7,16.44,40,107,5,14.7,5.14,3321.916691,1,73.36,66.86,10375.69976
2024,2,43,7,1,21.9,74,6.84,3.03,32.4,2.26,16.9,14.31,0,102,5,16.1,4.12,2619.001598,1,73.78,68.49,9009.718856
2024,2,28,4,1,19,73,7.15,3.49,38.6,2.05,17.2,14.86,0,104,5,15.6,4.74,3031.079832,3,70.63,62.07,9322.228158
2024,2,37,6,6,28.5,78,6.84,3.12,35.1,2.19,18.9,15.73,0,104,5,19.4,6.52,3981.614635,3,71.29,63.33,9665.407269
2024,2,45,7,3,30.1,78,7,3.33,33.6,2.1,18.1,16.64,0,107,5,20.1,7.57,4582.676972,3,70.97,63.77,10325.42188
2024,2,32,5,4,21.4,81,6.04,2.34,34.1,2.58,22.1,17.69,0,109,7,15.1,3.25,2090.584075,3,71.23,65.13,10440.85038
2024,2,29,5,1,23.5,79,6.46,2.78,37.8,2.32,19.8,15.88,0,102,9,20.3,2.33,1406.989411,3,70.73,65.28,9649.291981
2024,2,38,6,5,17.4,78,6.48,2.91,38.2,2.23,18.7,15.26,0,102,7,16.5,3.53,2233.252184,1,71.02,65.79,9399.736101
2024,2,30,5,2,27.1,76,6.44,2.78,37.3,2.32,16.3,14,0,102,7,16.2,4.6,2920.642744,1,71.16,64.7,8878.182648
2024,2,36,6,7,24.8,78,6.51,2.92,41.2,2.23,16.9,13.57,0,95,7,16.8,2.94,1853.306476,3,69.57,62.79,8543.807469
2024,2,48,7,6,18.1,81,6.56,2.84,36.5,2.31,19.3,15.21,0,98,5,17.5,3.84,2400.279188,3,71.11,65.4,9299.79404
2024,2,41,6,2,21.4,77,7.18,3.26,36.9,2.2,16,13.25,30,106,7,16.7,5.41,3414.435028,1,72.97,65.64,8432.682443
2024,2,27,4,2,15.7,80,7.04,3.12,34.7,2.26,19.6,14.34,0,107,7,23,4.29,2502.791111,3,73.25,67.28,8735.258909
2024,2,39,6,4,20.8,78,7.09,3.44,36.9,2.06,17,14.22,10,104,7,16.1,3.77,2396.513598,3,73.56,67.89,8942.280126
2024,1,14,3,4,12,88,7,3.32,41.4,2.11,14.4,15.03,0,103,7,11.5,3.13,2098.766845,3,69.28,60.92,9747.726312
2024,1,10,2,1,12.5,90,6.87,3.2,40.8,2.15,14.5,14.42,10,102,7,12.2,2.39,1589.89705,1,69.76,60.68,9341.184646
2024,1,8,2,3,10.2,88,6.77,3.19,40.1,2.12,13.9,13.17,10,109,7,10.6,2.65,1794.98151,1,69.28,59.29,8591.312337
2024,1,6,2,5,18.2,95,6.81,3.21,39.4,2.12,14.3,13.99,0,91,7,16.9,5.01,3154.389629,3,68.31,60.03,9083.832513
2024,1,13,3,3,17.8,88,6.9,3.27,40.5,2.11,14.4,15.17,0,111,7,15,3.01,1938.48305,1,65.8,57.12,9838.523497
2024,1,16,4,5,17.1,91,7.11,3.31,41.6,2.15,13.6,14.74,20,102,7,15.6,3.68,2353.243414,3,68.37,58.12,9648.98892
2024,1,24,5,4,19.6,93,7.06,3.28,45.1,2.15,13.3,15.77,30,96,7,16.8,4.58,2887.123694,3,68.64,54.53,10359.08442
2024,1,11,3,1,12.2,88,6.97,3.35,40.3,2.08,13.9,15.91,0,102,7,13,3.22,2122.519607,1,70.06,60.24,10378.7228
2024,1,21,5,1,20.1,95,6.93,3.33,42.1,2.08,16.9,13.73,0,93,5,19.1,4.48,2746.016372,3,66.99,56.65,8644.545066
2024,1,22,5,2,22.1,89,6.9,3.11,45.4,2.22,13.8,16.29,0,94,7,13.2,3.33,2189.982,3,70.55,61.58,10638.95402
2024,1,3,1,3,13.4,93,6.84,3.1,40.1,2.21,13.5,14.6,0,103,7,14.7,4.15,2682.09227,3,67.94,59.02,9568.404903
